project,file,line,resultStatus,durationMs,category,symptom,title,error
"chromium-authenticated","tests/public-work-videos.spec.ts","82","timedOut","31911","works video/admin media","editor title field not reachable","public-work-videos.spec.ts › PF-043 public work detail keeps public video render order aligned with saved sort order","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 83 | const title = `Public Video Order ${Date.now()}` 84 | await page.goto('/admin/works/new') > 85 | await page.getByLabel('Title').fill(title) | ^ 86 | await page.getByLabel('Category').fill('video') 87 | await page.locator('.tiptap.ProseMirror').first().fill('Render order coverage for public work videos') 88 | at /work/tests/public-work-videos.spec.ts:85:34"
"chromium-authenticated","tests/public-work-videos.spec.ts","118","timedOut","31816","works video/admin media","editor title field not reachable","public-work-videos.spec.ts › PF-044 public work detail exposes hover preview near the native progress region and desktop resize modes for uploaded videos","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 119 | const title = `Public Video Preview ${Date.now()}` 120 | await page.goto('/admin/works/new') > 121 | await page.getByLabel('Title').fill(title) | ^ 122 | await page.getByLabel('Category').fill('video') 123 | await page.locator('.tiptap.ProseMirror').first().fill('Preview coverage for public work videos') 124 | await page.locator('#work-video-upload').setInputFiles(path.resolve('tests/fixtures/sample-video.mp4')) at /work/tests/public-work-videos.spec.ts:121:34"
"chromium-authenticated","tests/public-work-videos.spec.ts","202","timedOut","31813","works video/admin media","editor title field not reachable","public-work-videos.spec.ts › PF-045 mobile public work detail disables timeline preview on touch devices","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 203 | const title = `Public Video Mobile Preview ${Date.now()}` 204 | await page.goto('/admin/works/new') > 205 | await page.getByLabel('Title').fill(title) | ^ 206 | await page.getByLabel('Category').fill('video') 207 | await page.locator('.tiptap.ProseMirror').first().fill('Mobile preview disable coverage for public work videos') 208 | await page.locator('#work-video-upload').setInputFiles(path.resolve('tests/fixtures/sample-video.mp4')) at /work/tests/public-work-videos.spec.ts:205:34"
"chromium-authenticated","tests/regression-screenshot-capture.spec.ts","31","timedOut","31965","other","editor title field not reachable","regression-screenshot-capture.spec.ts › admin regression captures › captures AI dialog, batch panel, and work thumbnail states","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 33 | 34 | await page.goto('/admin/blog/new') > 35 | await page.getByLabel('Title').fill(`Screenshot Capture ${Date.now()}`) | ^ 36 | await page.locator('form .tiptap.ProseMirror').first().click() 37 | await page.keyboard.type('capture the ai dialog state') 38 | await page.getByRole('button', { name: 'AI Content Fixer' }).click() at /work/tests/regression-screenshot-capture.spec.ts:35:36"
"chromium-authenticated","tests/renovation-0416-regression.spec.ts","70","failed","453","admin/editor/authenticated UI","admin API 401 fixture/setup","renovation-0416-regression.spec.ts › 0416 Study search supports title and content modes through the URL","Error: page.evaluate: Error: Failed to create searchable post: 401 at eval (eval at evaluate (:290:30), <anonymous>:30:13) at async <anonymous>:316:30 at eval (eval at evaluate (:290:30), <anonymous>:30:13) at async <anonymous>:316:30 at /work/tests/renovation-0416-regression.spec.ts:76:14"
"chromium-authenticated","tests/renovation-0416-regression.spec.ts","117","timedOut","31810","admin/editor/authenticated UI","32s timeout","renovation-0416-regression.spec.ts › 0416 admin home edits read back in admin and public home","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for locator('#headline') 124 | 125 | await page.goto('/admin/pages') > 126 | await page.locator('#headline').fill(headline) | ^ 127 | await page.locator('#introText').fill(intro) 128 | 129 | await Promise.all([ at /work/tests/renovation-0416-regression.spec.ts:126:35"
"chromium-authenticated","tests/renovation-0416-regression.spec.ts","151","timedOut","31844","admin/editor/authenticated UI","32s timeout","renovation-0416-regression.spec.ts › 0416 batch AI jobs refresh only on explicit user action","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: 'Batch AI Fix' }) 192 | 193 | await page.goto('/admin/blog') > 194 | await page.getByRole('button', { name: 'Batch AI Fix' }).click() | ^ 195 | await expect(page.getByTestId('admin-blog-batch-ai-panel')).toBeVisible() 196 | await expect.poll(() => listCalls).toBe(1) 197 | at /work/tests/renovation-0416-regression.spec.ts:194:60"
"chromium-authenticated","tests/ui-admin-blog-excerpt.spec.ts","5","failed","5666","admin/editor/authenticated UI","6s timeout","ui-admin-blog-excerpt.spec.ts › BlogEditor exposes an excerpt field with a live character counter","Error: expect(locator).toBeVisible() failed Locator: getByLabel('Excerpt') Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByLabel('Excerpt') 8 | await page.goto('/admin/blog/new') 9 | > 10 | await expect(page.getByLabel('Excerpt')).toBeVisible() | ^ 11 | await expect(page.getByRole('button', { name: 'Create Post' })).toBeDisabled() 12 | await expect(page.getByRole('button', { name: 'Save changes from top action bar' })).toHaveCount(0) 13 | await expect(page.getByTestId('blog-editor-workspace')).toHaveCSS('resize', 'horizontal') at /work/tests/ui-admin-blog-excerpt.spec.ts:10:44"
"chromium-authenticated","tests/ui-admin-blog-published-position.spec.ts","5","failed","5753","admin/editor/authenticated UI","6s timeout","ui-admin-blog-published-position.spec.ts › Published checkbox stays above the blog editor body area","Error: expect(locator).toBeVisible() failed Locator: getByRole('checkbox', { name: 'Published' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('checkbox', { name: 'Published' }) 9 | const editor = page.locator('.tiptap.ProseMirror').first() 10 | > 11 | await expect(publishedCheckbox).toBeVisible() | ^ 12 | await expect(editor).toBeVisible() 13 | 14 | const checkboxBox = await publishedCheckbox.boundingBox() at /work/tests/ui-admin-blog-published-position.spec.ts:11:35"
"chromium-authenticated","tests/ui-admin-copy-cleanup.spec.ts","5","failed","5782","admin/editor/authenticated UI","6s timeout","ui-admin-copy-cleanup.spec.ts › admin blog list uses concise management copy","Error: expect(locator).toBeVisible() failed Locator: getByRole('heading', { name: 'Blog Posts' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('heading', { name: 'Blog Posts' }) 6 | await page.goto('/admin/blog') 7 | > 8 | await expect(page.getByRole('heading', { name: 'Blog Posts' })).toBeVisible() | ^ 9 | await expect(page.getByText('Manage all blog posts. Click a title to edit.', { exact: true })).toBeVisible() 10 | await expect(page.getByText(/Titles now act as primary edit links/i)).toHaveCount(0) 11 | }) at /work/tests/ui-admin-copy-cleanup.spec.ts:8:67"
"chromium-authenticated","tests/ui-admin-copy-cleanup.spec.ts","13","failed","5749","admin/editor/authenticated UI","6s timeout","ui-admin-copy-cleanup.spec.ts › admin works list uses concise management copy","Error: expect(locator).toBeVisible() failed Locator: getByRole('heading', { name: 'Works' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('heading', { name: 'Works' }) 14 | await page.goto('/admin/works') 15 | > 16 | await expect(page.getByRole('heading', { name: 'Works' })).toBeVisible() | ^ 17 | await expect(page.getByText('Manage all portfolio works.', { exact: true })).toBeVisible() 18 | await expect(page.getByText(/Click a title to edit directly, or create a new work/i)).toHaveCount(0) 19 | }) at /work/tests/ui-admin-copy-cleanup.spec.ts:16:62"
"chromium-authenticated","tests/ui-admin-editor-keyboard-save.spec.ts","19","timedOut","31802","admin/editor/authenticated UI","admin row not reachable","ui-admin-editor-keyboard-save.spec.ts › blog editor saves from the keyboard shortcut","Test timeout of 30000ms exceeded. Error: locator.getAttribute: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-blog-row').first().locator('a[href^=""/admin/blog/""]').first() 11 | .locator(`a[href^=""${hrefPrefix}""]`) 12 | .first() > 13 | .getAttribute('href') | ^ 14 | 15 | expect(href).toBeTruthy() 16 | return href! at getFirstAdminEditHref (/work/tests/ui-admin-editor-keyboard-save.spec.ts:13:6) at /work/tests/ui-admin-editor-keyboard-save.spec.ts:23:26"
"chromium-authenticated","tests/ui-admin-editor-keyboard-save.spec.ts","42","timedOut","31929","admin/editor/authenticated UI","admin row not reachable","ui-admin-editor-keyboard-save.spec.ts › work editor saves from the keyboard shortcut","Test timeout of 30000ms exceeded. Error: locator.getAttribute: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('admin-work-row').first().locator('a[href^=""/admin/works/""]').first() 11 | .locator(`a[href^=""${hrefPrefix}""]`) 12 | .first() > 13 | .getAttribute('href') | ^ 14 | 15 | expect(href).toBeTruthy() 16 | return href! at getFirstAdminEditHref (/work/tests/ui-admin-editor-keyboard-save.spec.ts:13:6) at /work/tests/ui-admin-editor-keyboard-save.spec.ts:46:26"
"chromium-authenticated","tests/ui-admin-footer-social-size.spec.ts","5","failed","5722","admin/editor/authenticated UI","6s timeout","ui-admin-footer-social-size.spec.ts › VA-304 footer social icons keep 44px touch targets once configured","Error: expect(locator).toBeVisible() failed Locator: getByLabel('Twitter URL') Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByLabel('Twitter URL') 7 | 8 | const twitterInput = page.getByLabel('Twitter URL') > 9 | await expect(twitterInput).toBeVisible() | ^ 10 | await twitterInput.fill('https://twitter.com/example') 11 | await page.getByRole('button', { name: 'Save Changes' }).first().click() 12 | at /work/tests/ui-admin-footer-social-size.spec.ts:9:30"
"chromium-authenticated","tests/ui-admin-form-errors.spec.ts","5","timedOut","31801","admin/editor/authenticated UI","editor title field not reachable","ui-admin-form-errors.spec.ts › WQ-009 blog editor exposes save errors through an inline live region","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 18 | 19 | await page.goto('/admin/blog/new') > 20 | await page.getByLabel('Title').fill(`A11y Blog ${Date.now()}`) | ^ 21 | await page.locator('.tiptap.ProseMirror').first().click() 22 | await page.keyboard.type('Trigger accessible blog form error.') 23 | await page.getByRole('button', { name: 'Create Post' }).click() at /work/tests/ui-admin-form-errors.spec.ts:20:34"
"chromium-authenticated","tests/ui-admin-form-errors.spec.ts","31","timedOut","31931","admin/editor/authenticated UI","editor title field not reachable","ui-admin-form-errors.spec.ts › WQ-009 work editor exposes save errors through an inline live region","Test timeout of 30000ms exceeded. Error: locator.fill: Test timeout of 30000ms exceeded. Call log: - waiting for getByLabel('Title') 44 | 45 | await page.goto('/admin/works/new') > 46 | await page.getByLabel('Title').fill(`A11y Work ${Date.now()}`) | ^ 47 | await page.getByRole('button', { name: 'Create Work' }).click() 48 | 49 | const alert = page.getByTestId('admin-work-form-error') at /work/tests/ui-admin-form-errors.spec.ts:46:34"
"chromium-authenticated","tests/ui-admin-notion-autosave-info.spec.ts","37","failed","449","admin notion view","admin API 401 fixture/setup","ui-admin-notion-autosave-info.spec.ts › AF-042 autosave status waits for the autosave interval, then shows Saving and Saved after notion content changes","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-autosave-info.spec.ts:39:16"
"chromium-authenticated","tests/ui-admin-notion-autosave-info.spec.ts","81","failed","445","admin notion view","admin API 401 fixture/setup","ui-admin-notion-autosave-info.spec.ts › AF-042 autosave revalidation is throttled while explicit metadata save revalidates immediately","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-autosave-info.spec.ts:84:16"
"chromium-authenticated","tests/ui-admin-notion-autosave-info.spec.ts","131","failed","458","admin notion view","admin API 401 fixture/setup","ui-admin-notion-autosave-info.spec.ts › AF-042 autosave status shows Error when notion autosave fails","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-autosave-info.spec.ts:133:16"
"chromium-authenticated","tests/ui-admin-notion-autosave-info.spec.ts","170","failed","450","admin notion view","admin API 401 fixture/setup","ui-admin-notion-autosave-info.spec.ts › AF-045 notion document info panel shows timestamps and slug for the selected post","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-autosave-info.spec.ts:171:19"
"chromium-authenticated","tests/ui-admin-notion-autosave-info.spec.ts","211","failed","457","admin notion view","admin API 401 fixture/setup","ui-admin-notion-autosave-info.spec.ts › AF-046 Ctrl+S saves notion content and metadata immediately","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-autosave-info.spec.ts:213:16"
"chromium-authenticated","tests/ui-admin-notion-client-switch.spec.ts","5","timedOut","31868","admin notion view","32s timeout","ui-admin-notion-client-switch.spec.ts › switching documents in notion view keeps the editor visible while changing the active document","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-library-trigger') 6 | await page.goto('/admin/blog/notion') 7 | > 8 | await page.getByTestId('notion-library-trigger').click() | ^ 9 | const listItems = page.getByTestId('notion-blog-list-item') 10 | await page.waitForTimeout(500) 11 | const itemCount = await listItems.count() at /work/tests/ui-admin-notion-client-switch.spec.ts:8:52"
"chromium-authenticated","tests/ui-admin-notion-client-switch.spec.ts","37","timedOut","31903","admin notion view","32s timeout","ui-admin-notion-client-switch.spec.ts › selected notion document persists after reload via url state","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-library-trigger') 38 | await page.goto('/admin/blog/notion') 39 | > 40 | await page.getByTestId('notion-library-trigger').click() | ^ 41 | const listItems = page.getByTestId('notion-blog-list-item') 42 | await page.waitForTimeout(500) 43 | const itemCount = await listItems.count() at /work/tests/ui-admin-notion-client-switch.spec.ts:40:52"
"chromium-authenticated","tests/ui-admin-notion-doc-info-toggle.spec.ts","7","failed","5841","admin notion view","6s timeout","ui-admin-notion-doc-info-toggle.spec.ts › doc info toggle off expands the notion editor area","Error: expect(locator).toBeVisible() failed Locator: getByTestId('notion-editor-area') Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByTestId('notion-editor-area') 10 | 11 | const editorArea = page.getByTestId('notion-editor-area') > 12 | await expect(editorArea).toBeVisible() | ^ 13 | await expect(page.getByTestId('notion-doc-info')).toBeVisible() 14 | 15 | const beforeWidth = await measureWidth(page, 'notion-editor-area') at /work/tests/ui-admin-notion-doc-info-toggle.spec.ts:12:28"
"chromium-authenticated","tests/ui-admin-notion-doc-info-toggle.spec.ts","23","timedOut","31909","admin notion view","32s timeout","ui-admin-notion-doc-info-toggle.spec.ts › doc info toggle on restores the side panel","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-doc-info-toggle') 24 | await page.goto('/admin/blog/notion') 25 | > 26 | await page.getByTestId('notion-doc-info-toggle').click() | ^ 27 | await expect(page.getByTestId('notion-doc-info')).toBeHidden() 28 | 29 | await page.getByTestId('notion-doc-info-toggle').click() at /work/tests/ui-admin-notion-doc-info-toggle.spec.ts:26:52"
"chromium-authenticated","tests/ui-admin-notion-hint-dismiss.spec.ts","3","failed","5757","admin notion view","6s timeout","ui-admin-notion-hint-dismiss.spec.ts › capability hint can be dismissed and stays hidden after reload","Error: expect(locator).toBeVisible() failed Locator: getByTestId('tiptap-capability-hint').first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByTestId('tiptap-capability-hint').first() 5 | 6 | const hint = page.getByTestId('tiptap-capability-hint').first() > 7 | await expect(hint).toBeVisible() | ^ 8 | await page.getByRole('button', { name: /close hint/i }).click() 9 | await expect(hint).toBeHidden() 10 | at /work/tests/ui-admin-notion-hint-dismiss.spec.ts:7:22"
"chromium-authenticated","tests/ui-admin-notion-hint-dismiss.spec.ts","15","timedOut","31915","admin notion view","32s timeout","ui-admin-notion-hint-dismiss.spec.ts › clearing localStorage restores the capability hint","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByRole('button', { name: /close hint/i }) 16 | await page.goto('/admin/blog/notion') 17 | > 18 | await page.getByRole('button', { name: /close hint/i }).click() | ^ 19 | await expect(page.getByTestId('tiptap-capability-hint').first()).toBeHidden() 20 | 21 | await page.evaluate(() => { at /work/tests/ui-admin-notion-hint-dismiss.spec.ts:18:59"
"chromium-authenticated","tests/ui-admin-notion-library-search.spec.ts","3","timedOut","31909","admin notion view","32s timeout","ui-admin-notion-library-search.spec.ts › library search filters visible notion documents","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-library-trigger') 4 | await page.goto('/admin/blog/notion') 5 | > 6 | await page.getByTestId('notion-library-trigger').click() | ^ 7 | const searchInput = page.getByPlaceholder('Search posts...') 8 | await expect(searchInput).toBeVisible() 9 | at /work/tests/ui-admin-notion-library-search.spec.ts:6:52"
"chromium-authenticated","tests/ui-admin-notion-library-search.spec.ts","25","timedOut","31948","admin notion view","32s timeout","ui-admin-notion-library-search.spec.ts › clearing search restores the full notion document list","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-library-trigger') 26 | await page.goto('/admin/blog/notion') 27 | > 28 | await page.getByTestId('notion-library-trigger').click() | ^ 29 | const searchInput = page.getByPlaceholder('Search posts...') 30 | const items = page.getByTestId('notion-blog-list-item') 31 | const initialCount = await items.count() at /work/tests/ui-admin-notion-library-search.spec.ts:28:52"
"chromium-authenticated","tests/ui-admin-notion-library-sheet.spec.ts","3","failed","5814","admin notion view","6s timeout","ui-admin-notion-library-sheet.spec.ts › notion view does not expose the library panel by default","Error: expect(locator).toBeVisible() failed Locator: getByRole('heading', { name: 'Blog Notion View' }).first() Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('heading', { name: 'Blog Notion View' }).first() 4 | await page.goto('/admin/blog/notion') 5 | > 6 | await expect(page.getByRole('heading', { name: 'Blog Notion View' }).first()).toBeVisible() | ^ 7 | await expect(page.getByTestId('notion-library-trigger')).toBeVisible() 8 | await expect(page.getByTestId('notion-library-sheet')).toBeHidden() 9 | }) at /work/tests/ui-admin-notion-library-sheet.spec.ts:6:81"
"chromium-authenticated","tests/ui-admin-notion-library-sheet.spec.ts","11","timedOut","32024","admin notion view","32s timeout","ui-admin-notion-library-sheet.spec.ts › library button opens sheet and exposes blog list","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-library-trigger') 12 | await page.goto('/admin/blog/notion') 13 | > 14 | await page.getByTestId('notion-library-trigger').click() | ^ 15 | await expect(page.getByTestId('notion-library-sheet')).toBeVisible() 16 | await page.waitForTimeout(500) 17 | const listItems = page.getByTestId('notion-blog-list-item') at /work/tests/ui-admin-notion-library-sheet.spec.ts:14:52"
"chromium-authenticated","tests/ui-admin-notion-library-sheet.spec.ts","23","timedOut","31879","admin notion view","32s timeout","ui-admin-notion-library-sheet.spec.ts › selecting a document closes the sheet and keeps editor visible","Test timeout of 30000ms exceeded. Error: locator.click: Test timeout of 30000ms exceeded. Call log: - waiting for getByTestId('notion-library-trigger') 24 | await page.goto('/admin/blog/notion') 25 | > 26 | await page.getByTestId('notion-library-trigger').click() | ^ 27 | await page.waitForTimeout(500) 28 | const listItems = page.getByTestId('notion-blog-list-item') 29 | const itemCount = await listItems.count() at /work/tests/ui-admin-notion-library-sheet.spec.ts:26:52"
"chromium-authenticated","tests/ui-admin-notion-library-sheet.spec.ts","38","failed","5812","admin notion view","6s timeout","ui-admin-notion-library-sheet.spec.ts › editor shell keeps at least 80 percent of the viewport width on desktop","Error: expect(locator).toBeVisible() failed Locator: getByTestId('notion-editor-shell') Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByTestId('notion-editor-shell') 41 | 42 | const editorShell = page.getByTestId('notion-editor-shell') > 43 | await expect(editorShell).toBeVisible() | ^ 44 | 45 | await expect.poll( 46 | () => editorShell.evaluate((element) => Math.round(element.getBoundingClientRect().width)), at /work/tests/ui-admin-notion-library-sheet.spec.ts:43:29"
"chromium-authenticated","tests/ui-admin-notion-visual-state.spec.ts","7","failed","456","admin notion view","admin API 401 fixture/setup","ui-admin-notion-visual-state.spec.ts › VA-241 selected notion document stays visually highlighted inside the library sheet","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-visual-state.spec.ts:8:16"
"chromium-authenticated","tests/ui-admin-notion-visual-state.spec.ts","33","failed","449","admin notion view","admin API 401 fixture/setup","ui-admin-notion-visual-state.spec.ts › VA-242 notion save-state chip changes visual treatment across saved and error states","Error: Failed to create blog fixture: 401 at helpers/content-fixtures.ts:70 68 | 69 | if (!response.ok()) { > 70 | throw new Error(`Failed to create blog fixture: ${response.status()} ${await response.text()}`) | ^ 71 | } 72 | 73 | const payload = await response.json() as { id: string; slug: string } at createBlogFixture (/work/tests/helpers/content-fixtures.ts:70:11) at /work/tests/ui-admin-notion-visual-state.spec.ts:35:16"
"chromium-authenticated","tests/ui-admin-save-btn.spec.ts","5","failed","5790","admin/editor/authenticated UI","6s timeout","ui-admin-save-btn.spec.ts › Blog and Work primary save buttons no longer use the legacy hover-scale styling","Error: expect(locator).toBeVisible() failed Locator: getByRole('button', { name: 'Create Post' }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('button', { name: 'Create Post' }) 6 | await page.goto('/admin/blog/new') 7 | const blogSaveButton = page.getByRole('button', { name: 'Create Post' }) > 8 | await expect(blogSaveButton).toBeVisible() | ^ 9 | await expect(blogSaveButton).toHaveAttribute('data-variant', 'default') 10 | await expect(blogSaveButton).not.toHaveClass(/hover:scale/) 11 | await expect(blogSaveButton).not.toHaveClass(/bg-brand-navy/) at /work/tests/ui-admin-save-btn.spec.ts:8:32"
"chromium-authenticated","tests/ui-admin-semantic-colors.spec.ts","7","timedOut","63741","admin/editor/authenticated UI","editor title field not reachable","ui-admin-semantic-colors.spec.ts › VA-005 success, warning, and error states keep distinct semantic color treatments","Test timeout of 60000ms exceeded. Error: locator.fill: Test timeout of 60000ms exceeded. Call log: - waiting for getByLabel('Title') 9 | 10 | await page.goto('/admin/blog/new') > 11 | await page.getByLabel('Title').fill(draftTitle) | ^ 12 | await page.getByRole('checkbox', { name: 'Published' }).uncheck() 13 | await page.locator('form .tiptap.ProseMirror').first().click() 14 | await page.keyboard.type('Draft body for semantic color verification.') at /work/tests/ui-admin-semantic-colors.spec.ts:11:34"
"chromium-authenticated","tests/ui-admin-sidebar-active.spec.ts","3","failed","5838","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-active.spec.ts › dashboard nav item is visually active on /admin/dashboard","Error: expect(locator).toBeVisible() failed Locator: getByRole('link', { name: /dashboard/i }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('link', { name: /dashboard/i }) 5 | 6 | const dashboardLink = page.getByRole('link', { name: /dashboard/i }) > 7 | await expect(dashboardLink).toBeVisible() | ^ 8 | await expect(dashboardLink).toHaveClass(/font-semibold/) 9 | await expect(dashboardLink).toHaveAttribute('aria-current', 'page') 10 | }) at /work/tests/ui-admin-sidebar-active.spec.ts:7:31"
"chromium-authenticated","tests/ui-admin-sidebar-active.spec.ts","12","failed","5831","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-active.spec.ts › blog nav item is visually active on /admin/blog","Error: expect(locator).toBeVisible() failed Locator: getByRole('link', { name: /^blog$/i }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('link', { name: /^blog$/i }) 14 | 15 | const blogLink = page.getByRole('link', { name: /^blog$/i }) > 16 | await expect(blogLink).toBeVisible() | ^ 17 | await expect(blogLink).toHaveClass(/font-semibold/) 18 | await expect(blogLink).toHaveAttribute('aria-current', 'page') 19 | }) at /work/tests/ui-admin-sidebar-active.spec.ts:16:26"
"chromium-authenticated","tests/ui-admin-sidebar-active.spec.ts","21","failed","5866","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-active.spec.ts › works nav item stays non-active on /admin/dashboard","Error: expect(locator).toBeVisible() failed Locator: getByRole('link', { name: /works/i }) Expected: visible Timeout: 5000ms Error: element(s) not found Call log: - Expect ""toBeVisible"" with timeout 5000ms - waiting for getByRole('link', { name: /works/i }) 23 | 24 | const worksLink = page.getByRole('link', { name: /works/i }) > 25 | await expect(worksLink).toBeVisible() | ^ 26 | await expect(worksLink).not.toHaveClass(/font-semibold/) 27 | await expect(worksLink).not.toHaveAttribute('aria-current', 'page') 28 | }) at /work/tests/ui-admin-sidebar-active.spec.ts:25:27"
"chromium-authenticated","tests/ui-admin-sidebar-links.spec.ts","3","failed","5902","admin/editor/authenticated UI","6s timeout","ui-admin-sidebar-links.spec.ts › sidebar exposes a single View Site link","Error: expect(locator).toHaveCount(expected) failed Locator: locator('aside a').filter({ hasText: /View Site|Public Home|Open Site/i }) Expected: 1 Received: 0 Timeout: 5000ms Call log: - Expect ""toHaveCount"" with timeout 5000ms - waiting for locator('aside a').filter({ hasText: /View Site|Public Home|Open Site/i }) 9 × locator resolved to 0 elements - unexpected value ""0"" 5 | 6 | const siteLinks = page.locator('aside a').filter({ hasText: /View Site|Public Home|Open Site/i }) > 7 | await expect(siteLinks).toHaveCount(1) | ^ 8 | await expect(page.getByRole('link', { name: /view site/i })).toBeVisible() 9 | }) 10 | at /work/tests/ui-admin-sidebar-links.spec.ts:7:27"
